TMPL	Temperature (*C)	Temperature (*C)	Soil Moist-VWC (%VWC)	Solar Rad (wat/m2)	RH (%)	Temperature (*C)	Rainfall (mm)	Wind Dir (Deg)	Wind Gust (km/h)	Wind Speed (km/h)	Dew Point (*C)
2019-06-09 19:00	30.0	32.4	59.9	1.0	93.8	23.4	0.0	302	12	6	22.3
2019-06-09 19:15	29.7	32.1	59.4	1.0	93.1	23.7	0.0	293	9	3	22.5
2019-06-09 19:30	29.4	31.7	59.4	0.0	93.0	23.9	0.0	288	9	1	22.7
2019-06-09 19:45	29.2	31.3	58.9	0.0	95.7	23.7	0.0	197	3	0	23.0
2019-06-09 20:00	29.1	31.1	58.7	0.0	96.4	23.7	0.0	114	4	0	23.1
2019-06-09 20:15	29.0	30.9	58.3	1.0	95.8	23.9	0.0	135	4	0	23.2
2019-06-09 20:30	28.8	30.6	58.0	18.0	93.2	24.0	0.0	122	6	1	22.8
2019-06-09 20:45	28.7	30.4	58.0	6.0	94.7	23.7	0.0	94	3	0	22.8
2019-06-09 21:00	28.6	30.3	58.0	0.0	95.0	23.6	0.0	90	8	1	22.8
2019-06-09 21:15	28.4	30.1	58.0	0.0	94.6	23.4	0.0	98	6	1	22.5
2019-06-09 21:30	28.3	29.9	58.0	0.0	95.4	23.3	0.0	107	4	0	22.5
2019-06-09 21:45	28.1	29.8	57.8	0.0	95.5	23.2	0.0	110	6	1	22.4
2019-06-09 22:00	27.9	29.6	57.5	0.0	94.6	23.3	0.0	108	6	0	22.4
2019-06-09 22:15	27.8	29.4	57.2	0.0	94.8	23.2	0.0	111	4	1	22.3
2019-06-09 22:30	27.7	29.3	57.2	0.0	93.2	23.4	0.0	132	11	3	22.2
2019-06-09 22:45	27.4	29.1	57.2	0.0	90.3	23.6	0.0	136	17	9	21.9
2019-06-09 23:00	27.1	28.9	57.2	0.0	90.3	23.4	0.0	135	14	8	21.7
2019-06-09 23:15	26.9	28.7	57.2	0.0	89.3	23.5	0.0	148	17	8	21.6
2019-06-09 23:30	26.7	28.5	57.2	0.0	88.5	23.5	0.0	144	17	6	21.5
2019-06-09 23:45	26.5	28.3	57.2	0.0	87.8	23.4	0.0	142	11	4	21.3
2019-06-10 00:00	26.3	28.1	57.2	0.0	88.1	23.3	0.0	148	9	1	21.2
2019-06-10 00:15	26.2	28.0	57.2	0.0	88.0	23.2	0.0	141	8	3	21.1
2019-06-10 00:30	26.2	27.8	57.2	0.0	87.3	23.3	0.0	145	8	1	21.1
2019-06-10 00:45	26.1	27.7	57.2	0.0	86.7	23.3	0.0	145	8	3	21.0
2019-06-10 01:00	26.0	27.6	57.2	0.0	85.8	23.4	0.0	139	6	3	20.9
2019-06-10 01:15	26.0	27.5	57.2	0.0	86.1	23.4	0.0	136	8	1	20.9
2019-06-10 01:30	25.9	27.4	57.2	0.0	85.9	23.4	0.0	129	9	3	20.9
2019-06-10 01:45	25.9	27.3	57.0	0.0	84.6	23.6	0.0	134	11	4	20.9
2019-06-10 02:00	25.8	27.3	57.2	0.0	84.3	23.6	0.0	128	9	3	20.8
2019-06-10 02:15	25.7	27.2	57.0	0.0	85.2	23.5	0.0	120	8	3	20.9
2019-06-10 02:30	25.7	27.1	57.0	0.0	84.1	23.7	0.0	117	12	4	20.9
2019-06-10 02:45	25.6	27.0	56.9	0.0	83.2	23.8	0.0	124	14	6	20.8
2019-06-10 03:00	25.4	26.9	56.9	0.0	83.2	23.8	0.0	132	17	9	20.8
2019-06-10 03:15	25.3	26.8	56.9	0.0	83.2	23.8	0.0	136	19	9	20.8
2019-06-10 03:30	25.2	26.7	56.7	0.0	82.9	23.8	0.0	139	17	9	20.7
2019-06-10 03:45	25.1	26.6	56.7	0.0	83.5	23.6	0.0	135	14	8	20.6
2019-06-10 04:00	25.0	26.5	56.7	0.0	83.9	23.6	0.0	134	14	8	20.7
2019-06-10 04:15	24.9	26.4	56.6	0.0	83.5	23.6	0.0	139	16	8	20.6
2019-06-10 04:30	24.8	26.3	56.6	0.0	83.9	23.5	0.0	142	17	9	20.6
2019-06-10 04:45	24.7	26.2	56.6	0.0	84.0	23.4	0.0	138	19	8	20.5
2019-06-10 05:00	24.6	26.2	56.6	0.0	84.1	23.4	0.0	135	19	8	20.6
2019-06-10 05:15	24.5	26.1	56.6	0.0	84.3	23.3	0.0	138	16	8	20.5
2019-06-10 05:30	24.5	26.0	56.6	0.0	84.5	23.3	0.0	134	16	8	20.5
2019-06-10 05:45	24.4	25.9	56.7	0.0	83.8	23.4	0.0	135	17	11	20.5
2019-06-10 06:00	24.4	25.8	56.6	0.0	83.4	23.4	0.0	138	19	9	20.4
2019-06-10 06:15	24.3	25.8	56.6	0.0	84.4	23.4	0.0	128	19	9	20.6
2019-06-10 06:30	24.3	25.7	56.6	0.0	85.4	23.2	0.0	128	16	9	20.6
2019-06-10 06:45	24.3	25.7	56.7	4.0	85.0	23.2	0.0	128	19	9	20.5
2019-06-10 07:00	24.3	25.6	56.7	12.0	83.6	23.1	0.0	135	22	12	20.2
2019-06-10 07:15	24.3	25.6	56.7	25.0	83.5	23.0	0.0	129	24	11	20.1
2019-06-10 07:30	24.3	25.6	56.6	52.0	82.9	22.9	0.0	131	20	11	19.8
2019-06-10 07:45	24.3	25.5	56.6	50.0	83.7	22.8	0.0	120	20	9	19.9
2019-06-10 08:00	24.3	25.5	56.7	47.0	83.5	22.6	0.0	131	16	9	19.7
2019-06-10 08:15	24.3	25.5	56.7	51.0	83.6	22.3	0.0	121	20	11	19.4
2019-06-10 08:30	24.3	25.4	56.6	74.0	82.6	22.2	0.0	122	20	11	19.1
2019-06-10 08:45	24.3	25.4	56.6	84.0	82.3	22.1	0.0	125	22	9	18.9
2019-06-10 09:00	24.4	25.4	56.6	102.0	83.1	21.9	0.0	115	17	8	18.9
2019-06-10 09:15	24.5	25.4	56.6	138.0	81.6	21.9	0.0	121	16	11	18.6
2019-06-10 09:30	24.6	25.4	56.6	178.0	79.2	21.8	0.0	121	20	12	18.0
2019-06-10 09:45	24.7	25.5	56.6	234.0	77.4	21.9	0.0	127	20	12	17.8
2019-06-10 10:00	24.9	25.6	56.4	360.0	75.7	22.5	0.0	120	20	11	18.0
2019-06-10 10:15	25.4	25.6	56.2	416.0	73.9	22.8	0.0	124	20	11	17.9
2019-06-10 10:30	25.8	25.8	56.0	415.0	72.9	23.0	0.0	118	22	11	17.9
2019-06-10 10:45	26.4	26.1	55.8	464.0	71.7	23.3	0.0	118	19	9	17.9
2019-06-10 11:00	26.6	26.3	56.2	376.0	72.0	22.8	0.0	124	20	11	17.5
2019-06-10 11:15	26.8	26.5	56.0	586.0	70.0	23.7	0.0	129	19	11	17.9
2019-06-10 11:30	27.6	26.7	55.8	754.0	68.2	24.7	0.0	120	20	11	18.4
2019-06-10 11:45	28.6	27.1	55.7	730.0	67.2	25.2	0.0	118	20	12	18.7
2019-06-10 12:00	29.6	27.6	55.5	894.0	65.5	26.1	0.0	114	24	12	19.1
2019-06-10 12:15	30.7	28.1	55.2	829.0	64.6	26.2	0.0	115	24	11	19.0
2019-06-10 12:30	31.2	28.7	55.4	805.0	64.9	26.0	0.0	122	20	11	18.9
2019-06-10 12:45	32.0	29.3	55.4	995.0	62.6	26.9	0.0	122	20	11	19.2
2019-06-10 13:00	33.0	29.8	55.5	991.0	61.4	27.4	0.0	125	24	12	19.3
2019-06-10 13:15	33.8	30.4	55.5	852.0	61.3	27.3	0.0	127	25	11	19.2
2019-06-10 13:30	34.2	31.0	55.5	973.0	58.6	28.1	0.0	141	19	9	19.2
2019-06-10 13:45	34.9	31.4	55.5	864.0	59.8	27.8	0.0	117	22	11	19.3
2019-06-10 14:00	35.4	31.9	55.5	804.0	59.5	27.8	0.0	121	19	11	19.2
2019-06-10 14:15	35.4	32.4	55.7	549.0	61.0	27.2	0.0	117	19	9	19.0
2019-06-10 14:30	35.1	32.6	56.0	697.0	59.9	27.1	0.0	120	19	9	18.6
2019-06-10 14:45	35.4	32.7	55.5	776.0	58.8	27.9	0.0	112	19	9	19.1
2019-06-10 15:00	35.8	32.9	55.5	682.0	58.1	28.0	0.0	111	20	9	19.0
2019-06-10 15:15	35.8	33.2	55.7	651.0	58.5	27.8	0.0	129	19	9	18.9
2019-06-10 15:30	36.0	33.4	55.5	776.0	56.4	28.5	0.0	117	17	11	19.0
2019-06-10 15:45	36.3	33.6	55.7	774.0	57.3	28.7	0.0	118	22	9	19.4
2019-06-10 16:00	36.8	33.9	55.7	773.0	57.0	28.8	0.0	120	19	11	19.4
2019-06-10 16:15	36.9	34.2	55.7	592.0	57.3	28.3	0.0	112	19	11	19.0
2019-06-10 16:30	36.6	34.3	55.8	531.0	58.4	28.0	0.0	131	17	8	19.1
2019-06-10 16:45	36.3	34.4	55.8	608.0	58.5	28.0	0.0	131	16	9	19.1
2019-06-10 17:00	36.1	34.4	55.8	634.0	57.3	28.4	0.0	138	19	8	19.1
2019-06-10 17:15	35.9	34.4	55.7	485.0	56.1	27.8	0.0	122	20	11	18.2
2019-06-10 17:30	35.5	34.3	55.8	490.0	56.3	27.9	0.0	122	16	9	18.4
2019-06-10 17:45	35.2	34.2	55.7	491.0	55.2	28.3	0.0	138	17	8	18.5
2019-06-10 18:00	34.6	34.0	55.8	343.0	55.4	27.8	0.0	148	17	9	18.0
2019-06-10 18:15	33.8	33.8	55.7	315.0	55.1	27.8	0.0	134	20	9	18.0
2019-06-10 18:30	33.0	33.5	56.0	226.0	54.2	27.7	0.0	129	20	9	17.6
2019-06-10 18:45	32.3	33.1	56.2	202.0	55.3	27.6	0.0	138	14	8	17.8
2019-06-10 19:00	31.6	32.7	56.4	136.0	55.3	26.8	0.0	136	16	8	17.1
2019-06-10 19:15	30.9	32.3	56.4	142.0	55.2	26.6	0.0	129	19	11	16.9
2019-06-10 19:30	30.3	31.9	56.6	142.0	55.5	26.3	0.0	127	17	9	16.7
2019-06-10 19:45	29.9	31.4	56.6	93.0	56.8	25.7	0.0	132	14	8	16.5
2019-06-10 20:00	29.4	31.1	56.6	32.0	58.2	24.9	0.0	129	12	6	16.1
2019-06-10 20:15	28.9	30.7	56.4	16.0	60.3	24.3	0.0	125	9	4	16.1
2019-06-10 20:30	28.4	30.3	56.4	5.0	61.6	23.8	0.0	121	9	3	16.0
2019-06-10 20:45	28.1	30.0	56.0	0.0	62.7	23.4	0.0	125	9	3	15.9
2019-06-10 21:00	27.7	29.7	56.0	0.0	64.6	22.8	0.0	124	8	1	15.8
2019-06-10 21:15	27.4	29.3	55.8	0.0	65.1	22.6	0.0	120	6	1	15.7
2019-06-10 21:30	27.1	29.1	55.8	0.0	65.7	22.3	0.0	107	4	0	15.6
2019-06-10 21:45	26.8	28.8	55.8	0.0	68.9	21.7	0.0	104	3	0	15.7
2019-06-10 22:00	26.6	28.6	55.8	0.0	69.7	21.5	0.0	104	4	0	15.7
2019-06-10 22:15	26.4	28.3	55.8	0.0	69.9	21.2	0.0	103	3	0	15.5
2019-06-10 22:30	26.2	28.1	55.8	0.0	68.2	21.5	0.0	107	3	1	15.4
2019-06-10 22:45	26.0	27.9	55.8	0.0	66.9	21.6	0.0	110	6	1	15.2
2019-06-10 23:00	25.8	27.7	55.8	0.0	63.4	22.1	0.0	115	11	4	14.8
2019-06-10 23:15	25.6	27.5	55.8	0.0	61.5	22.2	0.0	127	12	6	14.4
2019-06-10 23:30	25.3	27.3	55.8	0.0	62.0	21.9	0.0	125	11	3	14.3
2019-06-10 23:45	25.1	27.1	55.8	0.0	63.7	21.6	0.0	124	9	3	14.4
2019-06-11 00:00	24.8	26.9	55.8	0.0	63.7	21.5	0.0	132	11	4	14.3
2019-06-11 00:15	24.7	26.7	56.0	0.0	66.4	20.9	0.0	127	8	1	14.4
2019-06-11 00:30	24.5	26.5	56.0	0.0	72.2	19.9	0.0	128	6	1	14.7
2019-06-11 00:45	24.3	26.3	56.0	0.0	69.7	20.3	0.0	136	6	1	14.6
2019-06-11 01:00	24.2	26.2	55.7	0.0	68.8	20.4	0.0	139	9	3	14.5
2019-06-11 01:15	24.0	26.0	55.7	0.0	66.8	20.7	0.0	142	12	4	14.3
2019-06-11 01:30	23.8	25.8	55.5	0.0	64.5	20.9	0.0	144	12	4	14.0
2019-06-11 01:45	23.7	25.7	55.7	0.0	65.5	20.7	0.0	149	9	3	14.0
2019-06-11 02:00	23.6	25.6	55.5	0.0	65.9	20.6	0.0	153	9	3	14.0
2019-06-11 02:15	23.4	25.4	55.5	0.0	67.8	20.3	0.0	139	9	3	14.2
2019-06-11 02:30	23.4	25.3	55.4	0.0	66.4	20.5	0.0	135	11	4	14.0
2019-06-11 02:45	23.3	25.2	55.4	0.0	65.3	20.6	0.0	144	11	3	13.9
2019-06-11 03:00	23.3	25.1	55.4	0.0	64.3	20.7	0.0	153	9	3	13.7
2019-06-11 03:15	23.2	25.0	55.4	0.0	64.8	20.6	0.0	153	12	3	13.7
2019-06-11 03:30	23.1	24.9	55.5	0.0	65.4	20.5	0.0	142	11	4	13.8
2019-06-11 03:45	23.1	24.8	55.5	0.0	65.8	20.4	0.0	145	11	3	13.8
2019-06-11 04:00	23.0	24.8	55.5	0.0	65.9	20.4	0.0	146	12	6	13.8
2019-06-11 04:15	22.9	24.7	55.5	0.0	65.9	20.3	0.0	141	12	6	13.7
2019-06-11 04:30	22.8	24.6	55.5	0.0	66.1	20.3	0.0	145	11	4	13.8
2019-06-11 04:45	22.8	24.5	55.5	0.0	65.9	20.3	0.0	144	11	4	13.7
2019-06-11 05:00	22.7	24.4	55.4	0.0	66.5	20.2	0.0	139	11	4	13.8
2019-06-11 05:15	22.7	24.3	55.5	0.0	66.2	20.2	0.0	148	9	4	13.7
2019-06-11 05:30	22.6	24.3	55.5	0.0	67.0	20.0	0.0	149	8	3	13.7
2019-06-11 05:45	22.5	24.2	55.5	0.0	67.7	19.8	0.0	142	9	3	13.7
2019-06-11 06:00	22.4	24.1	55.5	0.0	68.9	19.6	0.0	141	12	3	13.7
2019-06-11 06:15	22.3	24.1	55.5	0.0	69.3	19.6	0.0	153	9	3	13.8
2019-06-11 06:30	22.2	23.9	55.5	1.0	69.3	19.6	0.0	153	9	3	13.8
2019-06-11 06:45	22.2	23.9	55.5	12.0	70.1	19.6	0.0	149	9	3	14.0
2019-06-11 07:00	22.2	23.8	55.4	30.0	70.8	19.6	0.0	149	9	3	14.2
2019-06-11 07:15	22.2	23.8	55.2	42.0	71.2	19.7	0.0	146	9	3	14.3
2019-06-11 07:30	22.3	23.8	55.2	44.0	72.5	19.7	0.0	148	8	3	14.6
2019-06-11 07:45	22.4	23.8	55.0	69.0	70.8	20.2	0.0	153	8	3	14.7
2019-06-11 08:00	22.5	23.8	54.8	77.0	71.0	20.2	0.0	163	8	3	14.8
2019-06-11 08:15	22.7	23.8	54.8	94.0	71.7	20.3	0.0	160	8	1	15.0
2019-06-11 08:30	22.8	23.9	54.6	144.0	70.7	20.8	0.0	159	4	1	15.3
2019-06-11 08:45	23.2	23.9	54.5	232.0	69.0	21.6	0.0	152	4	1	15.7
2019-06-11 09:00	23.9	24.1	54.5	308.0	65.8	22.6	0.0	144	6	1	15.9
2019-06-11 09:15	24.4	24.4	54.5	269.0	62.5	23.1	0.0	193	6	0	15.5
2019-06-11 09:30	24.9	24.7	54.3	465.0	58.6	24.1	0.0	199	9	1	15.5
